"","id","stata","r","mlwin","mplus","spss","socx_ivC","unemprate_ivC","emplrate_ivC","gdp_ivC","wave_str","w1985","w1990","w1996","w2006","w2016","logit","ols","ologit","mlogit","ml_glm","bayes","team","count","AME","lower","upper","error","z","p","DV","main_IV_type","main_IV_source","main_IV_source_file","main_IV_measurement","main_IV_time","main_IV_effect","main_IV_as_control","twowayfe","cluster_any","mlm_re","mlm_fe","hybrid_mlm","level_cyear","level_country","level_year","country_dummies_only","year_dummies_only","year_as_count","lpm","listwise","multimpute","L2boots","weights","pseudo_pnl","package","dichotomize","categorical","mmodel","unbalpanel","orig13","orig17","eeurope","allavailable","num_countries","emigration_ivC","unchange_ivC","poverty_ivC","fbunemprate_ivC","fbunempchange_ivC","fbeducrate_ivC","fbeducratechange_ivC","socxchg_ivC","gdpchange_ivC","ginin_ivC","mcp_ivC","regime_ivC","socialistdummy_ivC","targeting_ivC","socx_programspecific_ivC","conservatism_ivC","decomm_ivC","tradeunion10_ivC","subFB_ivC","socult_ivC","fract_ivC","antiimm_ivC","pop_ivC","age_iv","age2_iv","sex_iv","employed_iv","income_iv","occclass_iv","occstatus_iv","education_iv","married_iv","household_iv","reldenom_iv","relattend_iv","publice_iv","urban_iv","fb_iv","cuts_iv","taxes_iv","upol_iv","leftright_iv","trust_iv","efficacy_iv","fbXnet","netXcons","netXeduc","netXage","netXsex","netXunemp","netXinc","fbXeduc","fbXage","fbXsex","fbXunemp","fbXgini","fbXurban","fbXinc","squared_imm","fractXfb","fbXleftright","anynonlin","Hsupport","Hreject","Hnotest","Hmixed","Hsupport_stock","Hreject_stock","Hnotest_stock","Hsupport_net","Hreject_net","Hnotest_net","inv_weight","additionalinfo","incl_countries","AU","AT","BE","BG","CA","CL","HR","CY","CZ","DK","FI","FR","DE","HU","IS","IN","IE","IL","IT","JP","KR","LV","LT","NT","NZ","NO","PH","PL","PT","RU","SK","SI","ES","SE","CH","UK","US","ZA","TW","TR","UY","VE","u_teamid","software","indepv","wave","mator","countries","DV_str","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"11","t0m19",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,19,-0.0188,-0.02391,-0.0137,0.00511,-7.23077,0,"Jobs","Stock","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","current","Total",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","Jobs 0 0 0 0 0 0","Jobs","0","0","0","0","0","0"
"12","t0m2",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,2,0.00014,-0.00442,0.0047,0.00456,0.06009,0.95208,"Unemp","Stock","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","current","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 Unemp 0 0 0 0 0","0","Unemp","0","0","0","0","0"
"13","t0m20",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,20,-0.00083,-0.00564,0.00398,0.00481,-0.33878,0.73478,"Unemp","Stock","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","current","Total",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 Unemp 0 0 0 0 0","0","Unemp","0","0","0","0","0"
"14","t0m21",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,21,-0.01304,-0.01819,-0.00788,0.00515,-4.95817,0,"IncDiff","Stock","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","current","Total",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 0 IncDiff 0 0 0 0","0","0","IncDiff","0","0","0","0"
"15","t0m22",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,22,0.00503,0.00158,0.00847,0.00345,2.85795,0.00426,"OldAge","Stock","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","current","Total",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 0 0 OldAge 0 0 0","0","0","0","OldAge","0","0","0"
"16","t0m23",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,23,-0.00265,-0.00786,0.00256,0.00521,-0.99624,0.31913,"House","Stock","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","current","Total",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 0 0 0 House 0 0","0","0","0","0","House","0","0"
"17","t0m24",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,24,-0.00639,-0.0093,-0.00348,0.00291,-4.31757,2e-05,"Health","Stock","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","current","Total",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 0 0 0 0 Health 0","0","0","0","0","0","Health","0"
"18","t0m25",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,25,0.0273,0.0026,0.05199,0.0247,2.16667,0.03026,"Jobs","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","Jobs 0 0 0 0 0 0","Jobs","0","0","0","0","0","0"
"19","t0m26",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,26,0.01548,-0.01004,0.04101,0.02552,1.18894,0.23446,"Unemp","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 Unemp 0 0 0 0 0","0","Unemp","0","0","0","0","0"
"20","t0m27",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,27,-0.00673,-0.03257,0.0191,0.02584,-0.51062,0.60962,"IncDiff","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 0 IncDiff 0 0 0 0","0","0","IncDiff","0","0","0","0"
"21","t0m28",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,28,0.03246,0.01452,0.05041,0.01794,3.54367,0.00039,"OldAge","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 0 0 OldAge 0 0 0","0","0","0","OldAge","0","0","0"
"22","t0m29",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,29,0.07431,0.04623,0.10238,0.02808,5.18925,0,"House","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 0 0 0 House 0 0","0","0","0","0","House","0","0"
"23","t0m3",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,3,-0.01073,-0.01529,-0.00618,0.00456,-4.625,0,"IncDiff","Stock","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","current","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 0 IncDiff 0 0 0 0","0","0","IncDiff","0","0","0","0"
"24","t0m30",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,30,0.01422,-0.00242,0.03087,0.01664,1.67491,0.09395,"Health","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata",NA,"w1996","logit","13","0 0 0 0 0 Health 0","0","0","0","0","0","Health","0"
"25","t0m31",1,0,0,0,0,1,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,31,0.02889,0.00411,0.05368,0.02478,2.28379,0.02238,"Jobs","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata","socx_ivC","w1996","logit","13","Jobs 0 0 0 0 0 0","Jobs","0","0","0","0","0","0"
"26","t0m32",1,0,0,0,0,1,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,32,0.01573,-0.00982,0.04127,0.02555,1.20721,0.22735,"Unemp","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata","socx_ivC","w1996","logit","13","0 Unemp 0 0 0 0 0","0","Unemp","0","0","0","0","0"
"27","t0m33",1,0,0,0,0,1,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,33,-0.00602,-0.03189,0.01986,0.02587,-0.45606,0.64835,"IncDiff","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata","socx_ivC","w1996","logit","13","0 0 IncDiff 0 0 0 0","0","0","IncDiff","0","0","0","0"
"28","t0m34",1,0,0,0,0,1,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,34,0.03108,0.01302,0.04913,0.01806,3.37459,0.00074,"OldAge","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata","socx_ivC","w1996","logit","13","0 0 0 OldAge 0 0 0","0","0","0","OldAge","0","0","0"
"29","t0m35",1,0,0,0,0,1,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,35,0.07133,0.04334,0.09932,0.02799,4.9951,0,"House","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata","socx_ivC","w1996","logit","13","0 0 0 0 House 0 0","0","0","0","0","House","0","0"
"30","t0m36",1,0,0,0,0,1,0,0,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,36,0.01279,-0.00415,0.02973,0.01694,1.48032,0.13879,"Health","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata","socx_ivC","w1996","logit","13","0 0 0 0 0 Health 0","0","0","0","0","0","Health","0"
"31","t0m37",1,0,0,0,0,0,0,1,0,"0 0 1 1 0",0,0,1,1,0,1,0,0,0,0,0,0,37,0.1648,0.12319,0.2064,0.04161,7.7626,0,"Jobs","Flow","WDI","bradyfinnigan2014countrydata.dta","Immigrant, foreign-born","5-year","Total",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,NA,"AU 0 0 0 CA 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,0,"stata","emplrate_ivC","w1996","logit","13","Jobs 0 0 0 0 0 0","Jobs","0","0","0","0","0","0"
