v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142
1950,300129,3,,2,3,3,4,4,4,,,,,,,,,,,,,3,4,3,3,3,3,3,3,3,2,,,,,,,,,,,,,,,,,2,2,1,1,,,,2,3,3,1,84,1,,3,,,,,,,,,,,,,,,,,8,3,,,,1,5,5,90,6,,4,,,,,,,2,1250,6,791,3,1,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300130,3,2,1,1,1,1,4,1,,,,,,,,,1,,,,1,1,1,1,1,1,5,1,1,1,,,,,,,,,2,,,,,2,2,2,1,1,1,1,1,1,1,1,1,1,2,39,1,,1,40,627,627,6,,,6,3,2,,,,,,2,,10,4,,,,,,5,90,6,,2,,,,,,,4,,5,,3,1,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300131,3,2,1,1,1,4,4,1,,,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,2,,,,,2,,,1,1,1,1,1,1,1,1,1,4,2,52,1,,2,44,393,393,3,,,1,3,2,,,,,,2,,8,3,,,,2,4,5,90,6,,2,,,,,,,2,2000,9,500,2,1,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300132,3,1,2,2,1,4,4,1,,,,,,,,,1,,,,1,2,4,2,2,1,2,1,3,3,,,,,,,,,2,,,,,1,2,1,2,3,1,1,3,2,2,3,2,1,1,36,,1,1,44,969,969,7,,,6,3,2,,,,,,2,,10,4,,,,,,8,90,6,,2,,,,,,,4,,6,,3,1,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300133,3,1,2,3,3,3,4,4,,,,,,,,,1,,,,1,1,1,1,1,1,2,3,2,2,,,,,,,,,2,,,,,2,2,,1,2,1,1,2,1,1,2,2,3,2,33,1,,1,41,393,393,3,,,1,3,2,,,,,,2,,10,4,,,,,,7,90,,,1,,,,,,,3,1300,6,450,2,2,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300134,3,2,2,2,1,2,4,2,,,,,,,,,2,,,,1,2,1,1,2,2,2,1,1,1,,,,,,,,,2,,,,,,3,2,1,1,1,1,2,1,1,2,1,5,1,40,1,,1,45,628,628,6,,,1,3,2,,,,,,2,,7,2,,,,4,1,9,90,,,1,,,,,,,3,2000,9,1200,5,2,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300135,3,,1,1,1,2,4,1,,,,,,,,,2,,,,,2,2,1,2,2,3,1,4,2,,,,,,,,,1,,,,,2,,2,1,1,1,1,2,1,1,1,1,5,1,19,5,2,1,42,628,628,6,,,6,3,2,,,,,,2,,10,4,,,,,,5,49,6,,1,,,,,,,4,,4,1000,5,2,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300136,3,,2,4,2,3,4,2,,,,,,,,,2,,,,2,1,1,1,2,2,2,2,1,1,,,,,,,,,2,,,,,2,3,2,1,1,1,1,2,1,1,2,1,5,2,33,5,2,1,38,134,134,1,,,6,1,2,,,,,,2,,10,4,,,,4,1,6,90,,,5,,,,,,,2,800,4,800,4,2,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300137,3,2,3,3,2,3,4,2,,,,,,,,,,,,,2,3,2,2,3,1,2,1,1,3,,,,,,,,,,,,,,2,,2,2,2,1,1,1,2,2,1,1,3,1,69,1,,7,,,,,,,,,,,,,,,,,8,4,,,,2,2,4,90,,,2,,,,,,,3,1360,6,760,3,2,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300138,3,2,1,2,2,3,4,2,,,,,,,,,1,,,,1,2,1,1,2,1,5,1,1,1,,,,,,,,,,,,,,2,2,2,1,1,1,1,2,2,1,2,2,1,2,42,1,,1,44,71,71,1,,,5,1,2,,,,,,2,,10,7,,,,3,3,4,90,5,,1,,,,,,,2,2200,9,1100,5,2,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300139,3,2,1,2,3,4,4,4,,,,,,,,,2,,,,1,1,4,2,4,1,3,1,2,1,,,,,,,,,2,,,,,2,2,2,1,1,1,1,1,1,1,1,1,4,1,64,1,,10,,,,,,,,,,,,,,,,,8,3,,,,2,2,5,49,5,,1,,,,,,,2,1600,7,1100,5,2,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300140,3,2,2,2,2,4,4,3,,,,,,,,,2,,,,1,2,2,4,2,2,2,1,1,2,,,,,,,,,2,,,,,2,2,2,1,1,1,2,2,2,1,2,2,4,1,49,1,,1,40,855,855,7,,,6,3,2,,,,,,2,,8,3,,,,4,1,5,90,,,5,,,,,,,2,2000,9,1000,5,2,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300141,3,1,1,2,1,4,4,2,,,,,,,,,,,,,3,2,1,1,4,1,2,2,4,1,,,,,,,,,2,,,,,2,2,2,1,1,1,1,3,2,1,1,2,3,1,46,2,1,1,44,551,551,5,,,6,1,2,,,,,,2,,10,4,,,,,,6,90,6,,5,,,,,,,1,1100,5,1100,5,2,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300142,3,2,1,1,2,3,4,2,,,,,,,,,2,,,,1,1,4,2,2,1,2,1,2,2,,,,,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,35,1,,1,50,129,129,1,,,5,3,2,,,,,,2,,16,8,,,,1,5,5,90,,,1,,,,,,,4,,13,,,2,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300143,3,2,2,2,2,3,3,2,,,,,,,,,1,,,,1,3,1,3,3,2,2,2,4,2,,,,,,,,,2,,,,,,2,2,2,3,2,2,3,2,2,2,2,1,2,41,1,,1,44,392,392,3,,,5,3,2,,,,,,2,,13,7,,,,1,5,1,90,6,,2,,,,,,,4,2500,11,1000,5,6,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300144,3,2,1,2,2,3,3,2,,,,,,,,,1,,,,1,1,1,1,2,2,3,2,1,2,,,,,,,,,,,,,,2,2,2,1,2,1,1,2,2,1,1,2,3,1,53,1,,2,,832,832,7,,,6,3,2,,,,,,2,,8,3,,,,4,6,7,,5,,2,,,,,,,2,1500,7,750,3,6,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300145,3,2,1,3,2,4,4,,,,,,,,,,1,,,,2,2,1,1,1,1,4,2,1,2,,,,,,,,,2,,,,,,,,2,2,2,1,1,1,2,1,2,3,2,70,1,,7,,,,,,,,,,,,,,,,,8,3,,,,2,2,5,49,4,,4,,,,,,,2,1295,6,495,2,6,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300146,3,2,3,,3,4,4,3,,,,,,,,,,,,,1,2,1,1,2,3,2,2,1,1,,,,,,,,,2,,,,,,,,1,2,1,1,3,2,2,1,2,3,1,51,1,,1,40,,,,,,6,3,2,,,,,,2,,8,3,,,,4,1,2,90,6,,2,,,,,,,2,,7,,4,6,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300147,3,1,2,2,2,4,4,4,,,,,,,,,,,,,2,4,1,1,2,1,2,1,1,1,,,,,,,,,2,,,,,2,2,2,1,1,1,1,1,1,1,1,1,3,1,65,1,,7,,,,,,,,,,,,,,,,,8,3,,,,4,1,5,10,6,,2,,,,,,,2,1284,6,1084,5,6,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300148,3,2,1,1,1,4,4,1,,,,,,,,,1,,,,1,1,1,1,5,1,5,1,1,1,,,,,,,,,2,,,,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,36,1,,,,951,951,7,,,,,,,,,,,,,8,3,,,,1,5,1,90,5,,2,,,,,,,2,1400,6,460,2,2,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300149,3,2,1,3,2,3,4,2,,,,,,,,,1,,,,2,1,2,2,5,1,2,2,1,3,,,,,,,,,,,,,,2,2,2,1,1,1,1,1,1,1,1,1,3,2,30,1,,5,,,,,,,,,,,,,,,,,8,3,,,,4,1,7,90,6,,2,,,,,,,2,850,4,460,2,2,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300150,3,2,4,4,2,4,4,4,,,,,,,,,1,,,,2,1,1,1,4,1,2,2,1,3,,,,,,,,,,,,,,2,2,2,1,1,1,1,2,2,1,2,2,5,2,56,3,2,7,,,,,,,,,,,,,,,,,8,3,,,,,,,92,1,,2,,,,,,,2,1400,6,590,2,2,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300151,3,2,1,2,2,4,4,2,,,,,,,,,1,,,,2,1,2,1,5,1,2,2,2,3,,,,,,,,,1,,,,,2,2,2,1,2,1,1,2,2,1,2,2,2,2,40,1,,,,,,,,,,3,,,,,,,1,12,10,4,,,,,,4,90,6,,2,,,,,,,4,1780,8,280,1,2,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300152,3,1,1,3,2,3,4,2,,,,,,,,,1,,,,2,1,1,1,5,1,3,1,1,1,,,,,,,,,1,,,,,3,3,3,1,1,1,1,1,1,1,1,1,2,1,71,1,,7,,,,,,,,,,,,,,,,,8,3,,,,4,1,8,90,6,,2,,,,,,,2,1200,5,700,3,2,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300153,3,1,1,1,1,3,4,1,,,,,,,,,,,,,1,1,1,1,2,2,2,1,2,4,,,,,,,,,2,,,,,1,2,1,1,1,1,1,2,2,2,1,2,2,2,26,1,,1,40,393,393,3,,,5,1,2,,,,,,2,,10,4,,,,,,5,90,6,,2,,,,,,,4,,14,1200,5,4,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300154,3,2,1,1,1,4,4,2,,,,,,,,,1,,,,1,2,2,2,3,3,3,3,3,3,,,,,,,,,,,,,,,,,1,1,1,1,,2,2,3,3,3,2,37,1,,1,48,39,39,1,,,1,3,2,,,,,,2,,8,3,,,,2,2,3,90,6,,2,,,,,,,3,,7,,4,4,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300155,3,2,1,1,1,4,4,2,,,,,,,,,1,,,,1,2,2,2,3,3,3,3,3,3,,,,,,,,,,,,,,,,1,1,1,1,,2,2,3,3,,1,1,26,1,,1,24,133,133,1,,,5,1,2,,,,,,2,,14,7,,,,2,4,5,90,6,,2,,,,,,,3,,8,900,4,4,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300156,3,,1,1,2,4,4,4,,,,,,,,,,,,,2,2,2,3,3,2,3,3,2,3,,,,,,,,,2,,,,,2,,,2,2,1,1,2,2,2,2,3,3,1,49,1,,1,47,551,551,5,,,5,1,2,,,,,,1,4,10,4,,,,4,1,8,92,2,,2,,,,,,,,,3,,3,4,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300157,3,1,1,4,1,4,4,1,,,,,,,,,,,,,2,2,1,1,2,2,4,1,2,2,,,,,,,,,,,,,,2,2,2,1,1,1,1,1,1,1,1,1,3,1,30,1,,1,49,855,855,7,,,3,,1,2,,,,,2,,10,4,,,,2,2,4,90,4,,2,,,,,,,3,2000,9,1000,5,4,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300158,3,2,1,1,1,4,4,4,,,,,,,,,1,,,,3,5,1,1,1,5,1,1,1,3,,,,,,,,,2,,,,,1,2,1,2,2,2,2,2,3,4,1,4,2,2,57,1,,3,,,,,,,,,,,,,,,,,12,6,,,,3,3,6,90,6,,1,,,,,,,2,3500,14,495,2,3,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300159,3,2,2,3,1,4,4,2,,,,,,,,,1,,,,1,2,2,1,1,1,2,1,1,1,,,,,,,,,2,,,,,1,3,3,2,2,1,1,1,1,1,1,1,1,1,71,1,,7,,,,,,,,,,,,,,,,,15,8,,,,3,3,4,90,5,,2,,,,,,,2,,8,,6,3,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300160,3,,2,2,1,3,4,2,,,,,,,,,1,,,,2,1,3,1,3,1,3,1,1,2,,,,,,,,,,,,,,2,2,3,1,1,1,1,1,1,1,1,1,3,2,22,5,1,1,38,134,134,1,,,5,1,2,,,,,,2,,10,4,,,,2,4,3,49,5,,2,,,,,,,1,1000,5,1000,5,3,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300161,3,2,1,1,1,3,4,2,,,,,,,,,,,,,2,3,2,2,2,1,2,1,5,1,,,,,,,,,2,,,,,2,2,2,1,2,1,1,2,1,1,1,2,1,2,35,1,,1,50,410,410,4,,,3,,1,1,,,,,2,,10,7,,,,2,4,3,90,6,,2,,,,,,,4,1000,5,,,3,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300162,3,1,2,3,3,4,4,4,,,,,,,,,1,,,,1,1,1,1,1,1,5,1,1,1,,,,,,,,,2,,,,,1,,,1,1,1,1,1,1,1,1,1,5,2,74,2,,7,,,,,,,,,,,,,,,,,8,3,,,,4,1,8,10,1,,2,,,,,,,1,,3,,3,3,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300163,3,2,2,2,1,4,4,1,,,,,,,,,2,,,,1,2,1,2,2,1,2,1,1,1,,,,,,,,,2,,,,,1,2,2,1,2,1,1,2,2,2,1,2,2,1,50,1,,1,40,,,,,,5,3,2,,,,,,2,,12,8,,,,2,2,3,90,6,,6,,,,,,,2,2700,11,1400,6,3,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300164,3,2,1,1,1,3,4,1,,,,,,,,,2,,,,3,2,2,1,4,1,4,2,2,2,,,,,,,,,1,,,,,1,2,2,1,2,1,1,2,1,2,1,1,1,2,35,1,,1,44,339,339,3,,,5,1,2,,,,,,2,,10,4,,,,1,5,2,90,6,,6,,,,,,,4,,10,,5,3,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300165,3,2,2,3,2,4,4,4,,,,,,,,,1,,,,2,2,1,2,3,1,2,1,2,2,,,,,,,,,,,,,,2,2,1,2,2,1,1,2,2,1,1,1,3,2,36,5,1,2,30,451,451,4,,,5,3,2,,,,,,2,,10,4,,,,4,1,5,90,5,,6,,,,,,,3,,11,,4,3,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300166,3,2,1,1,1,3,4,1,,,,,,,,,1,,,,1,1,4,5,1,1,1,1,1,2,,,,,,,,,2,,,,,1,2,2,3,3,1,1,3,1,2,1,1,1,2,47,1,,1,48,219,219,2,,,5,3,2,,,,,,2,,10,4,,,,2,2,4,90,6,,6,,,,,,,3,,15,,,3,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300167,3,1,1,1,1,4,4,1,,,,,,,,,1,,,,1,3,3,2,1,1,4,1,1,2,,,,,,,,,,,,,,2,3,2,1,2,1,1,3,1,2,1,1,3,1,37,1,,1,40,871,871,7,,,6,3,2,,,,,,2,,10,4,,,,,,5,90,6,,6,,,,,,,4,3000,13,2000,9,3,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300168,3,2,2,2,2,3,4,2,,,,,,,,,1,,,,1,1,1,1,1,1,4,2,1,2,,,,,,,,,2,,,,,2,2,2,2,1,1,1,2,2,1,1,1,3,2,39,1,,2,32,570,570,5,,,6,3,2,,,,,,2,,10,4,,,,2,4,6,90,6,,4,,,,,,,3,1700,7,450,2,5,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300169,3,1,1,1,1,4,4,2,,,,,,,,,1,,,,1,4,5,4,5,1,5,1,4,1,,,,,,,,,1,,,,,2,3,2,2,2,2,2,2,2,3,2,3,2,1,37,1,,1,50,300,300,3,,,5,1,2,,,,,,2,,16,6,,,,,,5,90,,,1,,,,,,,3,2300,10,1300,6,6,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300170,3,2,1,3,1,4,4,3,,,,,,,,,2,,,,1,2,1,1,3,1,4,1,2,4,,,,,,,,,1,,,,,2,3,3,1,2,1,1,2,1,1,3,4,1,1,38,1,,1,40,99,99,1,,,6,3,2,,,,,,2,,10,4,,,,2,2,7,90,,,1,,,,,,,4,2800,12,1400,6,6,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300171,3,1,2,1,2,4,4,3,,,,,,,,,1,,,,2,2,1,1,2,2,2,1,1,1,,,,,,,,,2,,,,,2,2,2,2,1,1,1,2,1,1,2,1,2,2,32,1,,1,35,134,134,1,,,5,1,2,,,,,,2,,10,4,,,,3,3,6,90,,,1,,,,,,,4,3000,13,1180,5,6,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300172,3,2,2,1,2,3,4,2,,,,,,,,,1,,,,3,2,1,1,1,1,2,1,1,1,,,,,,,,,2,,,,,1,2,2,1,2,2,1,2,1,1,1,2,3,1,62,,,1,44,855,855,7,,,6,3,2,,,,,,2,,8,3,,,,2,2,5,49,5,,1,,,,,,,2,1300,6,855,4,6,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300173,3,2,1,2,2,3,4,2,,,,,,,,,1,,,,2,4,3,1,3,2,4,2,2,4,,,,,,,,,1,,,,,1,2,2,3,2,1,1,3,2,2,2,2,3,1,39,1,,1,47,219,219,2,,,5,3,2,,,,,,2,,16,8,,,,2,2,5,90,,,1,,,,,,,2,2500,11,2100,9,6,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300174,3,2,2,4,,4,4,2,,,,,,,,,2,,,,2,1,1,1,1,1,2,1,1,2,,,,,,,,,2,,,,,2,2,2,1,1,1,1,1,1,1,1,1,3,1,30,1,,1,56,359,359,3,,,5,1,2,,,,,,2,,10,4,,,,,,10,90,6,,2,,,,,,,5,2000,9,1400,6,6,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300175,3,2,3,3,2,4,4,3,,,,,,,,,1,,,,2,2,2,1,1,1,4,3,4,1,,,,,,,,,1,,,,,2,2,2,2,1,1,1,2,2,1,2,2,1,2,84,5,2,7,,,,,,,,,,,,,,,,,8,3,,,,4,1,6,10,1,,2,,,,,,,1,769,3,769,3,6,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300176,3,2,1,2,1,3,4,2,,,,,,,,,1,,,,1,4,4,2,1,2,4,1,4,2,,,,,,,,,2,,,,,1,3,2,1,2,1,1,3,2,3,1,2,2,1,32,1,,1,45,21,21,1,,,2,,1,2,,,,,2,,17,9,,,,,,4,90,6,,2,,,,,,,4,3500,14,2300,10,6,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300177,3,2,1,,2,4,4,4,,,,,,,,,2,,,,2,5,1,1,1,1,5,1,2,2,,,,,,,,,2,,,,,2,2,2,1,1,1,1,1,1,2,1,2,1,1,37,1,,1,65,21,21,1,,,2,,1,2,,,,,2,,17,8,,,,,,6,49,5,,2,,,,,,,4,,,,6,6,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300178,3,2,1,1,1,3,4,3,,,,,,,,,1,,,,1,3,2,2,2,1,4,1,1,1,,,,,,,,,1,,,,,2,,2,1,1,1,1,3,1,1,1,1,2,2,21,5,2,1,44,532,532,5,,,5,1,2,,,,,,2,,10,4,,,,2,2,4,10,5,,2,,,,,,,1,1100,5,1100,5,6,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300180,3,2,1,3,2,4,4,2,,,,,,,,,1,,,,1,1,2,1,2,1,1,2,1,1,,,,,,,,,2,,,,,2,2,2,1,1,1,1,1,1,1,1,1,2,2,74,1,,1,,,,,,,,3,,,,,,,2,,10,4,,,,1,5,4,90,6,,2,,,,,,,2,1325,6,495,2,5,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300181,3,1,3,3,2,3,4,3,,,,,,,,,1,,,,1,1,1,1,2,1,1,1,1,2,,,,,,,,,2,,,,,2,2,2,1,1,1,1,1,1,2,2,2,4,2,30,5,1,1,43,342,342,3,,,5,3,2,,,,,,2,,10,4,,,,,,5,90,6,,2,,,,,,,3,,3,750,3,5,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300182,3,2,1,1,3,4,4,4,,,,,,,,,1,,,,1,1,1,1,2,1,2,1,1,1,,,,,,,,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,2,68,5,2,7,,,,,,,,,,,,,,,,,12,8,,,,1,5,2,90,6,,2,,,,,,,1,1000,5,1000,5,5,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300183,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,26,1,,1,40,74,74,1,,,6,3,2,,,,,,2,,10,4,,,,,,3,90,,,2,,,,,,,3,2250,10,1250,6,5,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300184,3,1,4,4,2,4,4,4,,,,,,,,,1,,,,1,1,1,1,2,1,1,2,1,1,,,,,,,,,2,,,,,2,2,2,1,2,1,1,2,2,1,1,2,3,2,34,1,,2,35,339,339,3,,,5,3,2,,,,,,2,,10,4,,,,3,3,5,90,6,,2,,,,,,,3,,6,,4,4,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300185,3,1,2,4,2,4,4,2,,,,,,,,,,,,,2,1,1,1,2,1,3,1,1,4,,,,,,,,,,,,,,2,2,2,1,1,1,1,1,1,1,1,3,3,2,48,1,,2,22,134,134,1,,,5,1,2,,,,,,2,,8,3,,,,4,1,5,49,5,,2,,,,,,,4,1800,8,680,3,4,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300186,3,1,1,4,3,4,4,2,,,,,,,,,2,,,,2,2,1,1,3,2,2,1,1,2,,,,,,,,,,,,,,2,2,2,1,1,1,1,2,2,2,2,2,2,1,65,1,,7,,,,,,,,,,,,,,,,,10,7,,,,4,1,6,90,,,2,,,,,,,2,800,4,800,4,4,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300187,3,2,1,4,2,1,1,1,,,,,,,,,,,,,2,4,1,1,1,1,1,1,2,5,,,,,,,,,2,,,,,2,2,2,2,2,1,1,2,1,2,1,2,3,2,61,1,,7,,,,,,,,,,,,,,,,,8,3,,,,,,6,49,4,,1,,,,,,,3,,,,,4,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300188,3,1,1,2,1,4,4,4,,,,,,,,,,,,,1,1,1,1,2,1,4,1,1,1,,,,,,,,,2,,,,,2,2,2,1,1,1,1,1,1,1,1,2,3,2,27,3,2,1,40,552,552,5,,,6,1,2,,,,,,2,,10,4,,,,4,1,5,90,6,,2,,,,,,,3,650,3,650,3,4,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300189,3,2,1,4,2,4,4,4,,,,,,,,,2,,,,2,1,1,1,1,2,1,2,3,1,,,,,,,,,1,,,,,2,,2,2,2,2,1,,2,2,2,2,2,2,62,5,2,,,,,,,,,,,,,,,,,,14,4,,,,4,1,7,49,4,,1,,,,,,,1,1000,5,1000,5,6,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300190,3,1,1,3,1,4,4,4,,,,,,,,,2,,,,1,2,2,2,2,1,4,2,2,2,,,,,,,,,2,,,,,2,,2,2,2,1,1,2,3,2,2,2,4,2,23,,1,1,44,71,71,1,,,5,3,2,,,,,,2,,13,4,,,,,,7,90,6,,2,,,,,,,3,2500,11,1400,6,6,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300191,3,2,1,3,1,4,4,4,,,,,,,,,1,,,,2,1,2,1,1,1,2,1,1,1,,,,,,,,,2,,,,,2,2,2,2,1,1,1,2,3,1,2,2,3,2,42,1,,1,40,32,32,1,,,5,3,2,,,,,,2,,10,4,,,,4,1,8,90,6,,2,,,,,,,3,2000,9,900,4,6,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300192,3,2,2,4,2,4,4,,,,,,,,,,2,,,,1,1,1,1,1,3,2,2,3,2,,,,,,,,,1,,,,,2,,2,1,1,2,1,,2,1,2,2,3,2,65,1,,7,,,,,,,,,,,,,,,,,8,3,,,,4,1,6,10,4,,1,,,,,,,2,1100,5,509,2,6,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300193,3,2,1,1,1,2,4,1,,,,,,,,,1,,,,1,1,1,1,1,2,5,4,1,2,,,,,,,,,2,,,,,1,,1,1,1,1,1,2,1,1,1,1,1,2,26,1,,1,40,132,132,1,,,5,1,2,,,,,,2,,17,8,,,,1,5,2,90,6,,2,,,,,,,3,2300,10,900,4,6,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300194,3,2,2,2,4,,4,,,,,,,,,,1,,,,1,2,1,1,2,,1,1,1,1,,,,,,,,,2,,,,,1,2,3,1,2,1,1,2,2,1,2,1,3,2,35,1,,1,40,754,754,7,,,6,3,2,,,,,,2,,10,4,,,,2,2,7,90,6,,2,,,,,,,4,1600,7,800,4,5,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,300195,3,2,1,2,1,,4,1,,,,,,,,,1,,,,1,2,2,3,1,2,1,1,1,1,,,,,,,,,1,,,,,2,2,3,1,2,1,1,2,1,1,1,1,3,1,57,1,,1,44,973,973,7,,,6,3,2,,,,,,2,,,3,,,,4,1,8,90,6,,2,,,,,,,2,1700,7,1200,5,5,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
