V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141
1490,210120,2,2,,1,1,2,3,3,4,2,1,4,1,1,2,1,1,2,2,3,2,2,3,3,1,3,1,1,2,2,4,3,4,4,3,3,4,1,3,3,4,3,2,3,3,2,3,2,1,2,3,2,2,2,3,2,2,2,2,2,2,1,1,2,,2,2,2,1,2,,2,2,2,1,3,5,1,2,3,3,2,3,5,3,3,4,,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,3,39,2,833,,3,,2,,1,53,1,,1,3,11,3,,,,,,5,2,1,10,3,4,1,339,3,,2,2,100000
1490,210121,2,1,1,2,2,3,4,4,4,2,2,4,3,2,4,3,1,1,1,2,1,1,1,2,1,2,3,2,2,3,4,3,3,4,4,4,4,1,3,2,3,2,3,3,2,1,4,2,2,2,2,2,2,3,3,3,2,2,2,2,4,1,1,2,1,2,2,2,1,2,2,4,2,1,4,4,4,3,4,2,2,3,3,5,3,5,3,1,5,2,3,1,2,2,2,2,2,2,2,2,1,2,4,4,4,80,2,951,15,3,,2,,1,25,1,,5,1,10,4,,,,,,,,,10,1,4,,,,,4,1,100000
1490,210122,2,2,2,,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,4,4,4,1,1,1,3,3,3,3,3,,3,2,2,4,1,3,3,1,1,1,1,1,1,3,2,2,2,2,2,3,3,3,3,3,2,2,1,1,,,,,,,1,,1,2,3,1,1,2,4,5,5,5,3,3,3,3,3,3,3,3,1,3,2,1,1,3,2,2,2,2,2,3,1,1,1,3,1,1,,,370,20,3,,1,,2,66,2,,1,2,7,3,,,,,,2,2,1,49,2,4,,339,3,,2,2,100000
1490,210123,2,2,1,2,2,2,3,4,4,3,1,3,2,3,4,3,1,2,2,2,3,3,4,4,2,3,3,3,1,2,2,3,2,3,3,3,3,2,2,1,3,3,2,2,2,1,1,2,1,2,3,3,2,3,3,2,3,2,1,3,3,2,2,2,,,1,,,1,,3,1,1,2,2,4,1,2,3,3,3,4,3,3,5,4,1,2,1,3,2,2,1,1,3,2,3,2,2,2,2,2,4,3,40,2,856,10,3,,2,,,,1,,5,4,10,4,,,,,,4,4,3,10,3,2,,,,,4,1,100000
1490,210124,2,2,1,2,2,3,3,3,4,4,4,4,4,4,4,4,2,3,3,4,2,4,4,4,1,4,2,2,4,3,2,3,4,4,3,3,3,1,4,3,2,2,2,2,4,2,,2,1,3,2,2,1,2,3,3,2,2,4,3,3,1,1,2,1,,2,1,,1,2,5,2,2,2,4,2,1,4,4,3,3,3,,3,3,3,2,3,2,,,3,1,1,3,2,3,3,2,2,1,3,3,3,,,441,24,1,,2,,2,39,2,,1,4,13,5,,,,,,1,4,3,10,3,4,1,24,3,,4,1,100000
1490,210125,2,2,2,2,1,1,1,3,4,2,1,4,2,4,4,4,2,4,4,4,4,4,4,4,1,1,1,1,5,4,2,3,4,4,1,3,3,3,1,4,3,1,3,2,,4,3,1,1,1,2,2,2,2,3,3,2,3,2,2,4,1,,2,2,2,2,2,1,1,,5,5,2,2,3,1,4,2,1,3,3,3,5,3,3,3,2,3,2,3,3,2,1,1,3,3,3,1,3,1,2,4,2,1,,2,84,,3,,2,,2,46,1,,1,3,9,3,,,,,,8,4,3,49,2,4,2,400,3,,4,1,100000
1490,210127,2,2,2,1,1,1,4,4,4,4,1,3,2,1,3,2,1,2,3,3,1,2,3,3,1,3,2,4,2,2,4,,4,5,2,2,4,1,3,3,2,2,1,3,2,1,3,1,1,1,2,2,2,3,3,,2,2,1,3,3,2,2,,1,2,,1,1,1,,5,4,3,2,2,3,4,3,2,2,3,3,4,3,3,3,3,2,1,3,3,3,2,1,3,3,3,3,3,2,1,3,1,3,20,2,390,27,3,,1,,2,35,2,,1,4,8,3,,,,,,2,4,3,10,2,2,1,392,3,,4,1,100000
1490,210132,2,2,2,2,1,2,1,4,4,2,2,4,2,2,4,2,1,4,4,1,1,4,4,1,1,2,1,1,1,1,4,3,5,5,1,1,2,1,1,3,2,1,1,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,,,2,2,1,1,2,1,2,2,2,1,5,1,5,2,1,1,2,3,5,3,3,3,2,3,2,3,2,3,2,2,2,2,2,1,2,2,2,4,2,1,40,1,842,9,3,,2,,2,32,1,,1,2,11,4,,,,,,5,4,2,96,,2,1,570,3,,4,1,100000
1490,210133,2,2,1,2,2,1,2,4,4,4,2,3,1,2,2,1,2,3,3,4,2,4,4,4,1,3,2,4,2,2,4,3,4,4,4,4,4,3,4,3,3,2,3,3,4,3,4,1,2,3,3,2,2,1,2,2,2,2,2,3,2,1,2,2,2,2,2,1,1,,,3,2,1,3,2,2,4,3,3,3,3,4,4,5,,3,3,3,1,1,3,3,2,2,3,2,3,3,2,1,2,3,2,3,46,2,4,10,3,,2,,2,46,1,,1,4,18,7,,,,,,9,4,2,49,2,4,2,451,3,,4,1,100000
1490,210134,2,2,2,2,1,1,2,4,4,3,2,4,2,4,4,3,1,4,4,2,2,4,4,3,1,2,1,1,2,3,3,3,4,4,2,3,3,1,3,3,1,2,3,1,1,1,4,2,2,2,2,2,1,3,3,3,2,1,2,3,4,2,2,1,1,2,2,2,1,2,2,4,4,2,3,3,2,4,4,1,3,3,2,4,3,3,3,2,3,1,2,3,3,2,1,3,2,3,1,2,2,1,3,2,2,,,632,27,3,,1,,2,66,1,,1,3,10,4,,,,,,6,6,97,10,3,4,2,,,,3,3,100000
1490,210143,2,1,2,2,1,2,2,3,3,3,2,3,,3,,,1,1,2,2,2,2,2,2,,3,2,4,3,1,3,,3,4,2,3,3,1,3,2,3,3,2,2,2,2,4,2,2,3,2,2,2,2,2,2,2,2,4,2,2,1,2,2,1,2,2,2,2,2,1,2,1,4,2,3,2,2,4,3,3,2,4,4,3,3,3,3,3,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,,87,2,791,12,3,,2,,2,52,2,,1,3,8,3,,,,,,2,4,3,10,1,2,1,611,1,,4,1,100000
1490,210144,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,2,2,3,4,1,2,1,5,3,2,4,3,5,4,2,2,3,1,1,1,3,2,1,3,2,1,4,2,1,3,2,2,2,3,3,3,2,2,1,1,4,2,1,2,,2,2,2,,1,,4,2,1,2,3,1,1,5,2,1,1,2,3,3,4,5,1,3,1,1,1,1,2,2,2,3,2,1,1,1,1,2,1,1,,,795,12,3,,2,,2,36,2,,1,7,8,3,,,,,,,6,97,10,3,2,1,212,3,,4,1,100000
1490,210146,2,2,1,2,3,3,4,3,4,3,2,3,2,4,4,4,2,3,3,3,3,4,4,4,1,2,2,2,2,2,3,3,4,4,2,3,3,1,4,3,3,2,2,3,3,3,3,1,1,2,3,2,2,2,2,2,2,2,2,2,4,1,1,2,2,2,2,2,1,2,2,3,3,3,2,3,2,3,2,2,2,3,2,5,3,2,3,,3,1,3,2,2,1,1,3,2,3,1,2,2,2,3,2,2,,,551,25,3,,2,,2,63,1,,1,2,7,3,,,,,,4,6,97,49,1,2,2,531,3,,2,2,100000
1490,210152,2,2,1,2,1,3,4,4,4,4,1,4,2,4,4,4,2,4,4,4,2,4,4,4,1,2,2,4,2,4,5,4,5,4,1,1,4,1,3,3,3,2,3,3,2,2,2,1,1,2,3,2,2,2,3,3,3,2,1,1,2,2,1,2,1,2,2,1,1,1,1,4,2,4,2,2,2,1,4,1,2,3,3,4,2,3,4,3,3,1,2,3,3,1,1,2,3,3,2,3,1,2,2,2,3,70,2,985,21,3,,2,,2,40,1,,1,4,8,3,,,,,,7,4,3,10,2,2,1,532,3,,4,1,100000
1490,210154,2,2,2,2,2,3,4,4,4,4,1,3,2,2,3,3,1,1,3,4,2,3,3,4,1,1,2,3,3,3,2,3,4,4,2,3,1,,,3,4,3,2,3,3,1,3,1,1,1,2,2,2,3,3,3,2,2,2,3,4,1,1,2,,,,2,1,,2,2,2,2,3,3,2,2,4,3,3,3,4,3,3,4,4,1,3,2,2,3,2,3,3,,,2,2,2,2,2,2,3,2,90,2,451,18,3,,2,,2,37,2,,1,6,9,3,,,,,,,4,3,10,1,4,1,971,3,,4,1,100000
1490,210157,2,2,1,,3,4,4,4,4,,2,4,4,2,3,4,1,1,1,1,1,1,1,1,2,1,1,1,3,2,2,4,4,,2,3,2,1,3,2,4,2,1,4,3,1,2,1,2,2,2,,3,3,3,,3,3,1,3,1,1,1,2,,2,2,,,2,,3,1,1,3,3,3,3,3,4,2,3,4,3,2,5,4,1,2,1,1,,,2,2,2,,3,1,1,1,1,2,1,1,,,611,1,,,,,2,65,1,,1,6,7,3,,,,,,2,4,3,10,1,2,2,611,,,4,1,100000
